"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","F","1975","102","TU","22.2522260273973"
"CA","F","1975","103","TL","13.4447488584475"
"CA","F","1975","103","TU","10.5552511415525"
"CA","F","1975","104","TL","6.63869863013699"
"CA","F","1975","104","TU","6.36130136986301"
"CA","F","1975","105","TL","5.04977168949772"
"CA","F","1975","105","TU","7.95022831050228"
"CA","F","1975","106","TL","-10000"
"CA","F","1975","106","TU","-10000"
"CA","F","1975","107","TL","-10000"
"CA","F","1975","107","TU","-10000"
"CA","F","1975","108","TL","-10000"
"CA","F","1975","108","TU","-10000"
"CA","F","1975","109","TL","-10000"
"CA","F","1975","109","TU","-10000"
"CA","F","1975","111","TL","-10000"
"CA","F","1975","111","TU","-10000"
"CA","F","1975","113","TL","-10000"
"CA","F","1975","113","TU","-10000"
"CA","F","1975","114","TL","-10000"
"CA","F","1975","114","TU","-10000"
"CA","F","1975","UNK","RR","14"
"CA","F","1975","ALL","RR","77436"
"CA","F","1976","0","TL","903.783754553734"
"CA","F","1976","0","TU","892.216245446266"
"CA","F","1976","1","TL","73.8836520947177"
"CA","F","1976","1","TU","75.1163479052823"
"CA","F","1976","2","TL","39.817281420765"
"CA","F","1976","2","TU","44.182718579235"
"CA","F","1976","3","TL","32.0054644808743"
"CA","F","1976","3","TU","36.9945355191257"
"CA","F","1976","4","TL","19.9684653916211"
"CA","F","1976","4","TU","27.0315346083789"
"CA","F","1976","5","TL","24.8740323315118"
"CA","F","1976","5","TU","21.1259676684882"
"CA","F","1976","6","TL","27.0081967213115"
"CA","F","1976","6","TU","32.9918032786885"
"CA","F","1976","7","TL","23.7647996357013"
"CA","F","1976","7","TU","25.2352003642987"
"CA","F","1976","8","TL","17.1155510018215"
"CA","F","1976","8","TU","22.8844489981785"
"CA","F","1976","9","TL","19.3619080145719"
"CA","F","1976","9","TU","19.6380919854281"
"CA","F","1976","10","TL","21.3114754098361"
"CA","F","1976","10","TU","28.6885245901639"
"CA","F","1976","11","TL","17.6838570127505"
"CA","F","1976","11","TU","20.3161429872495"
"CA","F","1976","12","TL","20.5301684881603"
"CA","F","1976","12","TU","17.4698315118397"
"CA","F","1976","13","TL","20.2603597449909"
"CA","F","1976","13","TU","19.7396402550091"
"CA","F","1976","14","TL","26.7667349726776"
"CA","F","1976","14","TU","32.2332650273224"
"CA","F","1976","15","TL","41.1516393442623"
"CA","F","1976","15","TU","38.8483606557377"
"CA","F","1976","16","TL","49.7404371584699"
"CA","F","1976","16","TU","55.2595628415301"
"CA","F","1976","17","TL","60.745218579235"
"CA","F","1976","17","TU","56.254781420765"
"CA","F","1976","18","TL","65.8069785974499"
"CA","F","1976","18","TU","66.1930214025501"
"CA","F","1976","19","TL","70.0639230418944"
"CA","F","1976","19","TU","69.9360769581056"
"CA","F","1976","20","TL","74.9821835154827"
"CA","F","1976","20","TU","67.0178164845173"
"CA","F","1976","21","TL","77.9341416211293"
"CA","F","1976","21","TU","72.0658583788707"
"CA","F","1976","22","TL","86.3084016393443"
"CA","F","1976","22","TU","76.6915983606557"
"CA","F","1976","23","TL","81.4191142987249"
"CA","F","1976","23","TU","68.5808857012751"
"CA","F","1976","24","TL","73.4164959016394"
"CA","F","1976","24","TU","64.5835040983606"
"CA","F","1976","25","TL","64.903973132969"
"CA","F","1976","25","TU","77.096026867031"
"CA","F","1976","26","TL","76.763091985428"
"CA","F","1976","26","TU","77.236908014572"
"CA","F","1976","27","TL","77.5552709471767"
"CA","F","1976","27","TU","71.4447290528233"
"CA","F","1976","28","TL","80.9162112932605"
"CA","F","1976","28","TU","71.0837887067395"
"CA","F","1976","29","TL","81.2756147540984"
"CA","F","1976","29","TU","74.7243852459016"
"CA","F","1976","30","TL","73.3323656648452"
"CA","F","1976","30","TU","64.6676343351548"
"CA","F","1976","31","TL","64.1091757741348"
"CA","F","1976","31","TU","65.8908242258652"
"CA","F","1976","32","TL","83.7333219489982"
"CA","F","1976","32","TU","98.2666780510018"
"CA","F","1976","33","TL","76.7654826958106"
"CA","F","1976","33","TU","92.2345173041894"
"CA","F","1976","34","TL","78.0255009107468"
"CA","F","1976","34","TU","80.9744990892532"
"CA","F","1976","35","TL","85.9538365209472"
"CA","F","1976","35","TU","77.0461634790528"
"CA","F","1976","36","TL","72.0763319672131"
"CA","F","1976","36","TU","83.9236680327869"
"CA","F","1976","37","TL","82.5424066484517"
"CA","F","1976","37","TU","88.4575933515483"
"CA","F","1976","38","TL","95.7139116575592"
"CA","F","1976","38","TU","96.2860883424408"
"CA","F","1976","39","TL","90.3123861566485"
"CA","F","1976","39","TU","96.6876138433515"
"CA","F","1976","40","TL","123.980475865209"
"CA","F","1976","40","TU","117.019524134791"
"CA","F","1976","41","TL","108.136441256831"
"CA","F","1976","41","TU","113.863558743169"
"CA","F","1976","42","TL","129.173668032787"
"CA","F","1976","42","TU","123.826331967213"
"CA","F","1976","43","TL","118.000227686703"
"CA","F","1976","43","TU","125.999772313297"
"CA","F","1976","44","TL","141.603654371585"
"CA","F","1976","44","TU","167.396345628415"
"CA","F","1976","45","TL","157.994421675774"
"CA","F","1976","45","TU","176.005578324226"
"CA","F","1976","46","TL","183.294057377049"
"CA","F","1976","46","TU","186.705942622951"
"CA","F","1976","47","TL","195.895036429873"
"CA","F","1976","47","TU","222.104963570127"
"CA","F","1976","48","TL","214.538080601093"
"CA","F","1976","48","TU","221.461919398907"
"CA","F","1976","49","TL","252.648337887067"
"CA","F","1976","49","TU","254.351662112933"
"CA","F","1976","50","TL","251.064036885246"
"CA","F","1976","50","TU","275.935963114754"
"CA","F","1976","51","TL","302.467213114754"
"CA","F","1976","51","TU","311.532786885246"
"CA","F","1976","52","TL","340.865892531876"
"CA","F","1976","52","TU","337.134107468124"
"CA","F","1976","53","TL","354.634107468124"
"CA","F","1976","53","TU","334.365892531876"
"CA","F","1976","54","TL","356.58378870674"
"CA","F","1976","54","TU","355.41621129326"
"CA","F","1976","55","TL","381.649134790528"
"CA","F","1976","55","TU","413.350865209472"
"CA","F","1976","56","TL","417.827242714025"
"CA","F","1976","56","TU","427.172757285975"
"CA","F","1976","57","TL","417.230020491803"
"CA","F","1976","57","TU","434.769979508197"
"CA","F","1976","58","TL","455.288991347905"
"CA","F","1976","58","TU","452.711008652095"
"CA","F","1976","59","TL","468.683572404372"
"CA","F","1976","59","TU","479.316427595628"
"CA","F","1976","60","TL","476.983378870674"
"CA","F","1976","60","TU","501.016621129326"
"CA","F","1976","61","TL","530.090163934426"
"CA","F","1976","61","TU","537.909836065574"
"CA","F","1976","62","TL","586.261213570128"
"CA","F","1976","62","TU","591.738786429872"
"CA","F","1976","63","TL","562.88456284153"
"CA","F","1976","63","TU","580.11543715847"
"CA","F","1976","64","TL","618.444956739526"
"CA","F","1976","64","TU","606.555043260474"
"CA","F","1976","65","TL","621.526923952641"
"CA","F","1976","65","TU","637.473076047359"
"CA","F","1976","66","TL","696.511839708561"
"CA","F","1976","66","TU","679.488160291439"
"CA","F","1976","67","TL","662.329918032787"
"CA","F","1976","67","TU","701.670081967213"
"CA","F","1976","68","TL","707.039503642987"
"CA","F","1976","68","TU","719.960496357013"
"CA","F","1976","69","TL","764.985143442623"
"CA","F","1976","69","TU","781.014856557377"
"CA","F","1976","70","TL","775.748235428051"
"CA","F","1976","70","TU","793.251764571949"
"CA","F","1976","71","TL","788.6654143898"
"CA","F","1976","71","TU","806.3345856102"
"CA","F","1976","72","TL","792.989184881603"
"CA","F","1976","72","TU","819.010815118397"
"CA","F","1976","73","TL","787.111054189435"
"CA","F","1976","73","TU","869.888945810565"
"CA","F","1976","74","TL","875.547472677596"
"CA","F","1976","74","TU","841.452527322404"
"CA","F","1976","75","TL","956.956682604736"
"CA","F","1976","75","TU","1045.04331739526"
"CA","F","1976","76","TL","1068.3954348816"
"CA","F","1976","76","TU","1015.6045651184"
"CA","F","1976","77","TL","926.543658925319"
"CA","F","1976","77","TU","1001.45634107468"
"CA","F","1976","78","TL","1019.0253870674"
"CA","F","1976","78","TU","1004.9746129326"
"CA","F","1976","79","TL","1010.85336976321"
"CA","F","1976","79","TU","1144.14663023679"
"CA","F","1976","80","TL","1145.75819672131"
"CA","F","1976","80","TU","1192.24180327869"
"CA","F","1976","81","TL","1135.78090846995"
"CA","F","1976","81","TU","1161.21909153005"
"CA","F","1976","82","TL","1141.93465391621"
"CA","F","1976","82","TU","1170.06534608379"
"CA","F","1976","83","TL","1158.06819216758"
"CA","F","1976","83","TU","1267.93180783242"
"CA","F","1976","84","TL","1163.10963114754"
"CA","F","1976","84","TU","1186.89036885246"
"CA","F","1976","85","TL","1080.52698087432"
"CA","F","1976","85","TU","1169.47301912568"
"CA","F","1976","86","TL","1095.15607923497"
"CA","F","1976","86","TU","1158.84392076503"
"CA","F","1976","87","TL","1030.14042577413"
"CA","F","1976","87","TU","1153.85957422587"
"CA","F","1976","88","TL","890.925489526412"
"CA","F","1976","88","TU","975.074510473588"
"CA","F","1976","89","TL","807.499373861566"
"CA","F","1976","89","TU","895.500626138434"
"CA","F","1976","90","TL","729.154030054645"
"CA","F","1976","90","TU","801.845969945355"
"CA","F","1976","91","TL","636.778631602914"
"CA","F","1976","91","TU","665.221368397086"
"CA","F","1976","92","TL","544.098645264117"
"CA","F","1976","92","TU","614.901354735883"
"CA","F","1976","93","TL","447.557604735883"
"CA","F","1976","93","TU","486.442395264117"
"CA","F","1976","94","TL","341.09818989071"
"CA","F","1976","94","TU","388.90181010929"
"CA","F","1976","95","TL","288.795708105647"
"CA","F","1976","95","TU","305.204291894353"
"CA","F","1976","96","TL","222.530225409836"
"CA","F","1976","96","TU","243.469774590164"
"CA","F","1976","97","TL","160.730532786885"
"CA","F","1976","97","TU","164.269467213115"
"CA","F","1976","98","TL","100.414959016393"
"CA","F","1976","98","TU","119.585040983607"
"CA","F","1976","99","TL","67.1844262295082"
"CA","F","1976","99","TU","79.8155737704918"
"CA","F","1976","100","TL","48.8125"
"CA","F","1976","100","TU","48.1875"
"CA","F","1976","101","TL","37.2380464480874"
"CA","F","1976","101","TU","35.7619535519126"
"CA","F","1976","102","TL","22.4792805100182"
"CA","F","1976","102","TU","24.5207194899818"
"CA","F","1976","103","TL","19.6972336065574"
"CA","F","1976","103","TU","21.3027663934426"
"CA","F","1976","104","TL","12.2662795992714"
"CA","F","1976","104","TU","12.7337204007286"
"CA","F","1976","105","TL","-10000"
"CA","F","1976","105","TU","-10000"
"CA","F","1976","106","TL","-10000"
"CA","F","1976","106","TU","-10000"
"CA","F","1976","107","TL","-10000"
"CA","F","1976","107","TU","-10000"
"CA","F","1976","108","TL","-10000"
"CA","F","1976","108","TU","-10000"
"CA","F","1976","109","TL","-10000"
"CA","F","1976","109","TU","-10000"
"CA","F","1976","110","TL","-10000"
"CA","F","1976","110","TU","-10000"
"CA","F","1976","111","TL","-10000"
"CA","F","1976","111","TU","-10000"
"CA","F","1976","114","TL","-10000"
"CA","F","1976","114","TU","-10000"
"CA","F","1976","UNK","RR","19"
"CA","F","1976","ALL","RR","77854"
"CA","F","1977","0","TL","895.472716894977"
"CA","F","1977","0","TU","888.527283105023"
"CA","F","1977","1","TL","72.2593607305936"
"CA","F","1977","1","TU","67.7406392694064"
"CA","F","1977","2","TL","45.9896118721461"
"CA","F","1977","2","TU","42.0103881278539"
"CA","F","1977","3","TL","34.4541095890411"
"CA","F","1977","3","TU","34.5458904109589"
"CA","F","1977","4","TL","25.7826484018265"
"CA","F","1977","4","TU","24.2173515981735"
"CA","F","1977","5","TL","21.2118721461187"
"CA","F","1977","5","TU","21.7881278538813"
"CA","F","1977","6","TL","17.3852739726027"
"CA","F","1977","6","TU","20.6147260273973"
"CA","F","1977","7","TL","22.7972602739726"
"CA","F","1977","7","TU","23.2027397260274"
"CA","F","1977","8","TL","22.6771689497717"
"CA","F","1977","8","TU","24.3228310502283"
"CA","F","1977","9","TL","17.6557077625571"
"CA","F","1977","9","TU","16.3442922374429"
"CA","F","1977","10","TL","12.7953196347032"
"CA","F","1977","10","TU","15.2046803652968"
"CA","F","1977","11","TL","16.212899543379"
"CA","F","1977","11","TU","18.787100456621"
"CA","F","1977","12","TL","25.4905251141553"
"CA","F","1977","12","TU","19.5094748858447"
"CA","F","1977","13","TL","21.1537100456621"
"CA","F","1977","13","TU","21.8462899543379"
"CA","F","1977","14","TL","29.0373287671233"
"CA","F","1977","14","TU","33.9626712328767"
"CA","F","1977","15","TL","55.9114155251142"
"CA","F","1977","15","TU","42.0885844748858"
"CA","F","1977","16","TL","49.2836757990868"
"CA","F","1977","16","TU","48.7163242009132"
"CA","F","1977","17","TL","60.2477168949772"
"CA","F","1977","17","TU","66.7522831050228"
"CA","F","1977","18","TL","77.9434931506849"
"CA","F","1977","18","TU","73.0565068493151"
"CA","F","1977","19","TL","81.9507420091324"
"CA","F","1977","19","TU","74.0492579908676"
"CA","F","1977","20","TL","80.2391552511416"
"CA","F","1977","20","TU","75.7608447488584"
"CA","F","1977","21","TL","89.4573059360731"
"CA","F","1977","21","TU","82.5426940639269"
"CA","F","1977","22","TL","91.1807648401826"
"CA","F","1977","22","TU","80.8192351598174"
"CA","F","1977","23","TL","82.803595890411"
"CA","F","1977","23","TU","84.196404109589"
"CA","F","1977","24","TL","82.9832762557078"
"CA","F","1977","24","TU","85.0167237442922"
"CA","F","1977","25","TL","82.8408105022831"
"CA","F","1977","25","TU","63.1591894977169"
"CA","F","1977","26","TL","74.2534817351598"
"CA","F","1977","26","TU","85.7465182648402"
"CA","F","1977","27","TL","69.6373287671233"
"CA","F","1977","27","TU","69.3626712328767"
"CA","F","1977","28","TL","81.1390410958904"
"CA","F","1977","28","TU","78.8609589041096"
"CA","F","1977","29","TL","76.3071917808219"
"CA","F","1977","29","TU","80.6928082191781"
"CA","F","1977","30","TL","83.7638127853881"
"CA","F","1977","30","TU","83.2361872146119"
"CA","F","1977","31","TL","72.0115867579909"
"CA","F","1977","31","TU","81.9884132420091"
"CA","F","1977","32","TL","68.6511415525114"
"CA","F","1977","32","TU","74.3488584474886"
"CA","F","1977","33","TL","81.2452054794521"
"CA","F","1977","33","TU","83.7547945205479"
"CA","F","1977","34","TL","85.6587899543379"
"CA","F","1977","34","TU","83.3412100456621"
"CA","F","1977","35","TL","79.1420091324201"
"CA","F","1977","35","TU","78.8579908675799"
"CA","F","1977","36","TL","76.2868150684931"
"CA","F","1977","36","TU","85.7131849315068"
"CA","F","1977","37","TL","91.8438926940639"
"CA","F","1977","37","TU","84.1561073059361"
"CA","F","1977","38","TL","91.0916666666667"
"CA","F","1977","38","TU","90.9083333333333"
"CA","F","1977","39","TL","83.8396689497717"
"CA","F","1977","39","TU","84.1603310502283"
"CA","F","1977","40","TL","118.707305936073"
"CA","F","1977","40","TU","122.292694063927"
"CA","F","1977","41","TL","125.982363013699"
"CA","F","1977","41","TU","136.017636986301"
"CA","F","1977","42","TL","121.429965753425"
"CA","F","1977","42","TU","131.570034246575"
"CA","F","1977","43","TL","139.196404109589"
"CA","F","1977","43","TU","125.803595890411"
"CA","F","1977","44","TL","145.671404109589"
"CA","F","1977","44","TU","149.328595890411"
"CA","F","1977","45","TL","157.413984018265"
"CA","F","1977","45","TU","158.586015981735"
"CA","F","1977","46","TL","159.765239726027"
"CA","F","1977","46","TU","156.234760273973"
"CA","F","1977","47","TL","196.266666666667"
"CA","F","1977","47","TU","204.733333333333"
"CA","F","1977","48","TL","206.406335616438"
"CA","F","1977","48","TU","202.593664383562"
"CA","F","1977","49","TL","247.274657534247"
"CA","F","1977","49","TU","281.725342465753"
"CA","F","1977","50","TL","252.593949771689"
"CA","F","1977","50","TU","250.406050228311"
"CA","F","1977","51","TL","284.524543378995"
"CA","F","1977","51","TU","318.475456621005"
"CA","F","1977","52","TL","329.820319634703"
"CA","F","1977","52","TU","328.179680365297"
"CA","F","1977","53","TL","341.186929223744"
"CA","F","1977","53","TU","332.813070776256"
"CA","F","1977","54","TL","365.528595890411"
"CA","F","1977","54","TU","351.471404109589"
"CA","F","1977","55","TL","396.691210045662"
"CA","F","1977","55","TU","415.308789954338"
"CA","F","1977","56","TL","441.998344748858"
"CA","F","1977","56","TU","439.001655251142"
"CA","F","1977","57","TL","454.631506849315"
"CA","F","1977","57","TU","454.368493150685"
"CA","F","1977","58","TL","453.691609589041"
"CA","F","1977","58","TU","477.308390410959"
"CA","F","1977","59","TL","490.744748858447"
"CA","F","1977","59","TU","453.255251141553"
"CA","F","1977","60","TL","485.526141552511"
"CA","F","1977","60","TU","460.473858447489"
"CA","F","1977","61","TL","520.569349315069"
"CA","F","1977","61","TU","523.430650684931"
"CA","F","1977","62","TL","556.245091324201"
"CA","F","1977","62","TU","605.754908675799"
"CA","F","1977","63","TL","560.555422374429"
"CA","F","1977","63","TU","580.444577625571"
"CA","F","1977","64","TL","641.437614155251"
"CA","F","1977","64","TU","675.562385844749"
"CA","F","1977","65","TL","669.351712328767"
"CA","F","1977","65","TU","674.648287671233"
"CA","F","1977","66","TL","661.418664383562"
"CA","F","1977","66","TU","635.581335616438"
"CA","F","1977","67","TL","679.457191780822"
"CA","F","1977","67","TU","666.542808219178"
"CA","F","1977","68","TL","684.641780821918"
"CA","F","1977","68","TU","688.358219178082"
"CA","F","1977","69","TL","745.207705479452"
"CA","F","1977","69","TU","745.792294520548"
